textID,text,sentiments,target,Age
7325265617,"Yeah, she`s done it several times. My Dumerils boa did it a few times w/ no prob. Just wonder if my hognose needs bigger food.",neutral,0,21-30
c8414dee56,Went to bed at 12:20 last night. Woke up around 10:45. Holy ****.  I need to get up EARLIER. Like 8. Wish I could get up at 6 every day.,neutral,0,31-45
9a34591d8a,Such a good mama.,positive,1,46-60
0ea6458418,tired,negative,-1,60-70
ce7cbb3384,"Soo embarassed I didn`t see the tweets I`ve been getting from kind followers.    I`ll do better, I promise!!",neutral,0,70-100
666343ea8b,i was sweating 2 but i didnt see u there,neutral,0,0-20
af3ef576ab,I misse,negative,-1,21-30
3d4d752c67,watching the games and making some popcornss!,neutral,0,31-45
f524018791,sorry,negative,-1,46-60
878c210da3,Admitting that I don`t like action plots and I do like romance plots always makes me feel like I`m setting back the feminist cause.,neutral,0,60-70
df7b4a0686,"So twitter is a journey now.  well, okay.",neutral,0,70-100
a19a34d117,Im sure the 5 ppl who came in after me will be seen by a dentist before I will,negative,-1,0-20
912dc5e9cf,good study day,positive,1,21-30
72a2dce32f,sad,negative,-1,31-45
22d7ee60ad,boo  you can come over and we`ll watch telenovelas and braid each others hair.,neutral,0,46-60
c1d75a52e8,Ok then  ...I was doing fine..now not so much lol,neutral,0,60-70
f946da7a04,_thomas if only the drinking game was tonight...I don`t have to work till 5 tomorrow,neutral,0,70-100
92198986f3,I`m not good at in public,negative,-1,0-20
81e97ea850,e fun,positive,1,21-30
5ef029b362,it soooo amazing!!,positive,1,31-45
6456258ee9,you have already sinned:,negative,-1,46-60
d43394a352,"_skies  but gi is team edward, so i`d watch your back :p",neutral,0,60-70
a99538c82d,"OMG, POOR Jack.  That happened to  `s dog one time. Hope he gets better soon.",neutral,0,70-100
46854a1ac8,Hoping,positive,1,0-20
2aa45c9ddc,pink bubble baths and champs,neutral,0,21-30
740e09f738,im contacting PAWS Philippines so i can find 'tiger' a new owner. im so sad. i love my dog soo much,neutral,0,31-45
61ee10555d,mothers day pak...,neutral,0,46-60
c8f996b680,exactly  Prime Minister doesn`t need take care this issue,neutral,0,60-70
cf5fa88696,also  your caramels are like crack....  just thought you should know.,neutral,0,70-100
3687ff49f9,"I went on a Disney Cruise when I was a kid, but the characters were on strike so there weren`t any",neutral,0,0-20
84477ead41,so lazy an,negative,-1,21-30
ebdd8fcbda,Good morning mate!,positive,1,31-45
3a9280227d,HAPPY,positive,1,46-60
485e27240d,i got locked out my carrrr  had to call a lock smith. - $35.00,neutral,0,60-70
af55e20cfd,Goin to bed... Finally. So sleepy! *Happy mothers day!*,positive,1,70-100
dea885bbc2,"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they`ve already sent me 5 renewal letters for next year!",neutral,0,0-20
0542afe6d7,Can`t wait for tomorrow ! It`s finally over ! Bittersweet for sure,neutral,0,21-30
abd42088e9,excited,positive,1,31-45
1ca884fc2c,better..,positive,1,46-60
d618862cbd,o sux,negative,-1,60-70
8e4415271f,miss,negative,-1,70-100
d0024ff498,lol we should start a group lol the **** sisters,neutral,0,0-20
245c78cb37,CoNvErSaTiNg,neutral,0,21-30
3b18761a3a,The Service was good,positive,1,31-45
5f2fe28153,What do u see in her that i dont have,negative,-1,46-60
51e724b717,hate,negative,-1,60-70
d3f73a3487,Ok- I guess it`s time to throw in the towel and head to work,neutral,0,70-100
4e43108c4d,watching Destrey videos,neutral,0,0-20
cbfccb5dd5,Hanging out with Dan from Houston Calls!!,neutral,0,21-30
4f0f5e6688,"Going home alone  Thats ok I need to be alone,",negative,-1,31-45
b8f10aed88,"sad, but true",neutral,0,46-60
f302c1c568,"just got home, talk",neutral,0,60-70
e401bc7cb1,I want some cookies.,neutral,0,70-100
22c7c7dea6,very sad,negative,-1,0-20
b09efb53a5,attempting to count the days till i return to canada...theres alot of them,neutral,0,21-30
8ec133a4ad,Off to work I go!,neutral,0,31-45
0671784da0,"But  is on page 6 at Ms Twitterworld, only 26 votes",neutral,0,46-60
77f0ca1130,happy mothers day <3 love u mami.,positive,1,60-70
dbade951f3,slow internet,negative,-1,70-100
f25e549db9,AC getting installed today,neutral,0,0-20
c00110b594,Aww people must be COLOR BLIND  HUH random1,neutral,0,21-30
e6bb7b3a91,Come Back!!,positive,1,31-45
db565fc9d6,nope.  they are all sleeping cuz they live on the east coast.,neutral,0,46-60
1510b48c1d,fun,positive,1,60-70
98fe54bad4,Really enjoying,positive,1,70-100
99f699e61f,Happy,positive,1,0-20
a99ebc9c3f,just woke up with a cat in my face  haha,neutral,0,21-30
35b170372b,This is insane.,negative,-1,31-45
c66eccae0f,My door looks naked   It makes my room feel bigger though.,neutral,0,46-60
98cb6e168f,well.,positive,1,60-70
5c6abc28a1,ow,neutral,0,70-100
61f983b97c,wish,positive,1,0-20
d8139040f7,"hated it,",negative,-1,21-30
cf9184c380,ROCKED,positive,1,31-45
5c8339ce76,Chauncey is giving his last sac speech...,neutral,0,46-60
bcec654c69,FJGKFLD;`Sdh WHY AM I NOT AT HOMETOWN DAYS WITH MY FRIENDS.,neutral,0,60-70
7b87883ff8,funny,positive,1,70-100
06d8467d04,what happened to all your sexy quotes?,neutral,0,0-20
19ec7b2cb6,s fuzzy,negative,-1,21-30
08a28d24c9,hate docs,negative,-1,31-45
80406b463c,"Now, hurts",negative,-1,46-60
35cc728e1d,I hate that Costco always costs us so much money,negative,-1,60-70
7c57e06c07,quite amusing,positive,1,70-100
7bc18718f8,This day is fkn UGLY & it matches my mood  unfortunatly.,negative,-1,0-20
27692fa2a3,Extremely excited!,positive,1,21-30
c24a9e44d1,Haha!,positive,1,31-45
2a5ed1c870,Ha ha 1 point for the men,neutral,0,46-60
89d994dc9f,Happy Mother`s Day,positive,1,60-70
64dd495a11,Should not drink cheap wine,neutral,0,70-100
ca7818818f,hope you win!,positive,1,0-20
ba8aa5e888,is watching the canucks,neutral,0,21-30
92868e85ea,Sorry,negative,-1,31-45
f8ac0181ca,"oh wait your in Greece, I`m in the U.S of course you think differently",neutral,0,46-60
26dfa4924b,Happy St,positive,1,60-70
6addf1de3f,that`s awesome of you,positive,1,70-100
a6dde3fc7f,Wow!,positive,1,0-20
88a2fee6db,n I can be bothered LOL,neutral,0,21-30
e4b2a3349f,Well thank you.,positive,1,31-45
70dd3bbc54,good luck,positive,1,46-60
ba9467d823,I was remembered of Pentecost  Uselessly complicated,negative,-1,60-70
85ef35bd34,miss,negative,-1,70-100
c123f197ec,happy,positive,1,0-20
23bab748bf,the script are amaaazing!,positive,1,21-30
276e7c36a0,"Went to the hairdresser today, she cutted my hair off  I loved my long hair! Dad said he couldn`t even see I got a haircut! LAAAME",neutral,0,31-45
44be01b835,sadder,negative,-1,46-60
e20a4b116f,finally over my sickness.,positive,1,60-70
6d76ba5dcc,"It`s not my best writing, well i don`t think. LOL. but it`s some! I`d read it all if i were you!  It`s pretty **** good after all!",neutral,0,70-100
76627e49ea,"Sry but other day tweets were MIA - twitter network glitch, but story was re: funeral mix-up, as in wrong remains delivered to ea.",negative,-1,0-20
1a3a13d44d,why??,neutral,0,21-30
592be1cc63,Nice fusion idea,positive,1,31-45
e92a3495d6,just done planting the garden...hope sun will shine soon!,positive,1,46-60
128a946b64,With alex,neutral,0,60-70
ef780865f7,?  there`s big money to be paid,negative,-1,70-100
f9b52935c6,noooootttttttt fun,negative,-1,0-20
8bd5b460ae,omg wtf,negative,-1,21-30
9bd1d86c69,Oh no!,negative,-1,31-45
47dc43ade2,Just ordered henna! I`ll be a redhead again in a few weeks.,neutral,0,46-60
63cab552b5,l have a blast.,positive,1,60-70
dab9c01f10,There`s also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.,neutral,0,70-100
b725d6903f,what am l doing?? .....nothing much atm,neutral,0,0-20
dbe877416c,night Diana and if you travel soon take care,positive,1,21-30
3bed8a8f3a,sober,positive,1,31-45
9266858b0e,Good night all  Even though it`s morning for most of you lol,neutral,0,46-60
c341d742b0,hugh isn`t on it  lied last week,negative,-1,60-70
b6f33cb14c,feel sad,negative,-1,70-100
b1c3543a34,hope u feel better sweetie,positive,1,0-20
ff6c2bc656,"We people? I`m just an amateur Ark builder, no political affiliation. All are welcome",neutral,0,21-30
85621e6581,lol wow I`m watching X-men: The last Stand right now too,neutral,0,31-45
9f2bcfb9b6,Spending the first night in my new place!,neutral,0,46-60
c648a69d4b,infection,negative,-1,60-70
bffc178f35,last real seventh hour,neutral,0,70-100
51182bc42f,nice hair an,positive,1,0-20
c04e8e49aa,Perfect weather today! Not feeling good tho...,neutral,0,21-30
8140f3d608,good,positive,1,31-45
6eb4299c83,awake  slept in a little cuz no construction. now studying bio alllll day but i dont mind.,neutral,0,46-60
a4ba8cc407,good!!,positive,1,60-70
2fb0f9b3c2,Excuse me ms.gomez who said you could leave,neutral,0,70-100
ff41981fe4,Thanks,positive,1,0-20
a860dd0243,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though,neutral,0,21-30
7f15ec34dd,Gorgeous,positive,1,31-45
7339b184c5,Thanks,positive,1,46-60
74a59b5b92,"wow, great to know",positive,1,60-70
f0a9308338,Totally just skid all over the road.,neutral,0,70-100
fff44ae9f9,sorry!!,negative,-1,0-20
c08dcd74dc,I stung myself with stinging nettles all down my shin,neutral,0,21-30
2a5fb4cc78,I miss,negative,-1,31-45
a5430efdd7,still awake.. will get some sleep i have to drive to Fortuna early.. Red Bull will guide me,neutral,0,46-60
060ea6c6c8,bored..,negative,-1,60-70
5103bd9124,I cant follow any1  on FollowFriday LOL u guys follow,neutral,0,70-100
2dd4585065,Wearing my new Victoria`s Secret slippers,neutral,0,0-20
bf892b8d0f,Having a long island ice tea,neutral,0,21-30
bd3145be68,Sunburned,negative,-1,31-45
8a03134488,That would make my night for SURE. lol.  Goodnight!,positive,1,46-60
fac523c9bc,i would prefer 1 more monday,neutral,0,60-70
ba70d3346a,Cubbies at an even .500. So what else is new?  No matter: Beat dem Bums! #chicago #baseball,neutral,0,70-100
d909405790,not in the mood,negative,-1,0-20
54101c730f,Good luck,positive,1,21-30
5279dfce2e,Thanks!,positive,1,31-45
c4973a6be3,I crochet Laura. Simple stitches...I can make a mean afgan!,neutral,0,46-60
23b8ac0826,thank,positive,1,60-70
d1f2b0c2a1,fun.,positive,1,70-100
5670a0857e,lucky.,positive,1,0-20
1d44fe87e3,"have a great time in the Hamptons. Hope it`s for some relaxation, not for work",positive,1,21-30
cc423d12bd,enjoy,positive,1,31-45
a5b5a19d49,As do I  Leopold says hello.,neutral,0,46-60
66208ff50a,My shirt is a fuzz magnet today and I feel totally uncomfortable,negative,-1,60-70
fcbd27bb82,yes please,neutral,0,70-100
7977b7383f,e cranking spreadsheets,negative,-1,0-20
b4ac5cc4a0,blocked,negative,-1,21-30
f66c71e6f0,Having Problems,negative,-1,31-45
85a7f783e2,believes,positive,1,46-60
d79bae1dbd,Happy,positive,1,60-70
5d42f675f6,fun!,positive,1,70-100
4e0a354105,"@_shutupandsmile ow  .. we go back to your last avatar, Is that your boyfriend who lying on bed?  i see it!",neutral,0,0-20
7f24574379,Crawling back into bed...because I can,neutral,0,21-30
686732c2aa,ye it is not fare on me,negative,-1,31-45
05c1590a10,tired,negative,-1,46-60
d7421bfd82,. I Love YOU,positive,1,60-70
735fa4e3ea,is busy creating a new logo for my  site,neutral,0,70-100
ffd9503b5c,starting tm alex and i are doing a whole week of no going out and spending money that we dont have.,neutral,0,0-20
4bc2de8a68,sadly awake.,negative,-1,21-30
4fdd2fa268,He`s a good lad,positive,1,31-45
30ac477e90,"Unfortunately,",negative,-1,46-60
f93e839766,hate,negative,-1,60-70
24d79167f7,My friend and I have a request that you play Nothing Sir when you hit Perth on Tues. From Jazz and Charni,neutral,0,70-100
81e43552c2,i totally do not know how ticketless travel works,neutral,0,0-20
3289b3a9a5,I thought it was pretty funny too!,positive,1,21-30
34fee64221,"haha moms back today from a weekend away , her first words, ` whys the house so dirty?` i love life ..",neutral,0,31-45
dcea82cc06,hate u.,negative,-1,46-60
c977dd5d35,t AIDAN!,negative,-1,60-70
c7fde29c4c,i hate,negative,-1,70-100
1e89a9ac1a,Really! No even a little bit of #pane,neutral,0,0-20
6117fbee73,sucks,negative,-1,21-30
bf4ba75b52,Thanks fo,negative,-1,31-45
436e47a4e0,"Is at Panera eating a bacon, egg and cheese with a coffee!",neutral,0,46-60
d60dc677bc,fav,positive,1,60-70
fb8c384857,Lovely,positive,1,70-100
6f9466f0f9,"Um, I was thrown from `s van yesterday and had to be taken to the ER",neutral,0,0-20
5ea7f98140,yeps...just for today though  I badly wanted to do some geek-shopping...,negative,-1,21-30
cc5474969d,"foolish,",negative,-1,31-45
e5f188ee99,"I`ve got sunburnt knees... it`s funny now, but I bet they`ll sting later   Had a fab day though",neutral,0,46-60
18d407456b,aircon not working in my office,negative,-1,60-70
96c035584a,Starting some work on final year project. Just making some test pieces in flash to see how things could work. Listning to iPod too,neutral,0,70-100
8623121914,Boring,negative,-1,0-20
957ea445a2,Heading downtown! Drinks and dancing!!,positive,1,21-30
6503a57763,Im so done with this cold.,negative,-1,31-45
c8bbba1ccc,thanks,positive,1,46-60
913c91b0de,those pages are expensive!   Stupid organizing collection,negative,-1,60-70
bc51b08e74,where`s the UK love?!,neutral,0,70-100
48862453f0,broken wrist,negative,-1,0-20
aaf0834138,Guess I`ll be running in a little bit. Accidentally fell asleep,neutral,0,21-30
5a45a070ed,Cathylo-fran! I`m glad i can vent out to you about this. Thanks for being here for me bestfriend,positive,1,31-45
d64016978b,Thank God for Mommies!,positive,1,46-60
b4927eca78,i love you.,positive,1,60-70
f19a15c924,boo,negative,-1,70-100
c32d74b974,Is definitely working sunday afternoon to late evening,neutral,0,0-20
58eb4caec4,we spent lots of money for nothing. that`s boring,negative,-1,21-30
e450eb5308,I only have 2 more seasons of X-Files to watch,neutral,0,31-45
1198e70e6e,s are fun again!,positive,1,46-60
ae9dd31756,interesting,positive,1,60-70
92cf813428,Yes. when I was talking to you...,neutral,0,70-100
c50f230453,I know... just when I was starting to think this break-up was gonna have me up all night tossin and turnin.. no ma`am!,neutral,0,0-20
54c7bed2cb,lucky,positive,1,21-30
4cca6419e7,so cold today!!,negative,-1,31-45
fdadb26d49,Thanks,positive,1,46-60
eaf89b4158,i love you,positive,1,60-70
217f8990f6,"sucks,",negative,-1,70-100
838ea51c99,Watching Ace of Cakes,neutral,0,0-20
995b31503c,won`t let me save anything,negative,-1,21-30
a15c98b146,"yeah one burrito did not taste like the other, there was no avocado ranch sauce",neutral,0,31-45
11370b4eed,happy birthday to me!!!!,positive,1,46-60
297cfb8e0f,i wish i was outside,positive,1,60-70
a618e8e33e,happy,positive,1,70-100
3e04dbc3b2,"Anybody have advice on who to use for printing biz cards besides Overnight (bad experience) & PsPrint, each biz card = sep. project =",neutral,0,0-20
d886708b27,not good.,negative,-1,21-30
413d196757,troubles,negative,-1,31-45
bfb1640001,Please bring  to your show,neutral,0,46-60
7d5bb2419b,Threee WORDS . . . YOUTUBE BAMBOOZLE SHOW,neutral,0,60-70
001d96a451,im kind of sad..,negative,-1,70-100
80775bf0e3,http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can,neutral,0,0-20
e458cd897d,a I`m so glad,positive,1,21-30
92e5b197c2,life is good.,positive,1,31-45
6a820dfeec,I HATE FLORISTS  No rose for cassadee tomorrow now =/ fricken **** florist people ={ hmm..need something else...hmm...,negative,-1,46-60
64741e6c2c,fun,positive,1,60-70
43e658a79f,"well, the requirements are quite high as well",neutral,0,70-100
25c71e1832,looked like a ****.,negative,-1,0-20
3611ede525,we dont believe,negative,-1,21-30
94ab108c0c,denial can be very powerful,neutral,0,31-45
7ff4e1b8e7,congratulations,positive,1,46-60
1a5cb0fe6f,"Wow.... I thought we`d only be gaming for 8 hours but here I am 13 hours later seeing the last person out. <_< Long session, but fun.",neutral,0,60-70
394c0677b8,"Oh... according to mom dad is going to try and take 2-3 weeks off in Sep. to go to Austira, and just wrap a vacation into it as well lmao",neutral,0,70-100
68c47d8b78,EPIC moment! hahahha i swear.. i really wanna see it,positive,1,0-20
ee0b6f2027,positive,positive,1,21-30
1d450fad81,interesting,positive,1,31-45
b7d1228a69,YOU SHOULD TOUR!! *lol* I live all the way out in Tennessee! :-P jk. How would you do that?,neutral,0,46-60
